r,gtt,grr,phi,gtt_schw,grr_schw
1.410943049555053506e+02,9.939860254764188996e-01,1.007132766571281479e+00,1.128387873824332824e-02,9.929125417194170078e-01,1.007138048904397731e+00
1.411592994277068556e+02,9.939890007977726372e-01,1.007129449315431469e+00,1.127872094236326631e-02,9.929158050227350207e-01,1.007134738858450174e+00
1.412243238393267006e+02,9.939919745934531203e-01,1.007126133616725427e+00,1.127356077056717275e-02,9.929190668235189365e-01,1.007131430358300994e+00
1.412893782041562929e+02,9.939949468642604868e-01,1.007122819474417952e+00,1.126839822176059318e-02,9.929223271224603131e-01,1.007128123403218334e+00
1.413544625359934628e+02,9.939979176109994263e-01,1.007119506887767413e+00,1.126323329484857014e-02,9.929255859202509304e-01,1.007124817992470556e+00
1.414195768486424072e+02,9.940008868344706316e-01,1.007116195856029517e+00,1.125806598873563616e-02,9.929288432175816803e-01,1.007121514125326689e+00
1.414847211559136042e+02,9.940038545354766830e-01,1.007112886378463745e+00,1.125289630232582765e-02,9.929320990151436765e-01,1.007118211801055319e+00
1.415498954716239837e+02,9.940068207148173851e-01,1.007109578454326249e+00,1.124772423452266752e-02,9.929353533136273668e-01,1.007114911018926362e+00
1.416150998095968134e+02,9.940097853732954292e-01,1.007106272082876730e+00,1.124254978422917564e-02,9.929386061137229769e-01,1.007111611778209292e+00
1.416803341836616710e+02,9.940127485117101758e-01,1.007102967263373339e+00,1.123737295034787399e-02,9.929418574161203992e-01,1.007108314078174249e+00
1.417455986076547276e+02,9.940157101308612075e-01,1.007099663995074668e+00,1.123219373178075721e-02,9.929451072215091934e-01,1.007105017918092260e+00
1.418108930954180664e+02,9.940186702315485512e-01,1.007096362277240642e+00,1.122701212742935502e-02,9.929483555305786968e-01,1.007101723297233686e+00
1.418762176608005632e+02,9.940216288145720114e-01,1.007093062109131409e+00,1.122182813619465244e-02,9.929516023440178030e-01,1.007098430214869778e+00
1.419415723176573181e+02,9.940245858807295054e-01,1.007089763490006229e+00,1.121664175697714705e-02,9.929548476625152942e-01,1.007095138670272449e+00
1.420069570798498830e+02,9.940275414308195057e-01,1.007086466419126358e+00,1.121145298867682119e-02,9.929580914867592867e-01,1.007091848662713396e+00
1.420723719612461196e+02,9.940304954656408176e-01,1.007083170895752167e+00,1.120626183019315589e-02,9.929613338174378967e-01,1.007088560191464754e+00
1.421378169757203125e+02,9.940334479859896932e-01,1.007079876919145134e+00,1.120106828042512388e-02,9.929645746552389074e-01,1.007085273255799551e+00
1.422032921371531415e+02,9.940363989926642718e-01,1.007076584488566739e+00,1.119588314640065224e-02,9.929678140008494358e-01,1.007081987854990590e+00
1.422687974594316529e+02,9.940393484864606943e-01,1.007073293603279129e+00,1.119080284902666117e-02,9.929710518549568210e-01,1.007078703988311119e+00
1.423343329564493160e+02,9.940422964681753237e-01,1.007070004262544671e+00,1.118572021143598473e-02,9.929742882182475139e-01,1.007075421655035052e+00
1.423998986421059953e+02,9.940452429386048561e-01,1.007066716465625289e+00,1.118063523255061371e-02,9.929775230914081874e-01,1.007072140854436304e+00
1.424654945303079217e+02,9.940481878985445441e-01,1.007063430211785793e+00,1.117554791129204451e-02,9.929807564751248483e-01,1.007068861585789454e+00
1.425311206349678343e+02,9.940511313487887524e-01,1.007060145500287440e+00,1.117045824658126525e-02,9.929839883700832814e-01,1.007065583848369084e+00
1.425967769700047540e+02,9.940540732901321785e-01,1.007056862330395708e+00,1.116536623733878179e-02,9.929872187769689384e-01,1.007062307641450216e+00
1.426624635493442099e+02,9.940570137233697423e-01,1.007053580701373408e+00,1.116027188248459347e-02,9.929904476964669380e-01,1.007059032964308765e+00
1.427281803869180692e+02,9.940599526492950311e-01,1.007050300612485794e+00,1.115517518093820520e-02,9.929936751292622876e-01,1.007055759816219975e+00
1.427939274966646792e+02,9.940628900687021874e-01,1.007047022062998343e+00,1.115007613161862234e-02,9.929969010760394399e-01,1.007052488196460427e+00
1.428597048925287822e+02,9.940658259823835774e-01,1.007043745052174755e+00,1.114497473344435406e-02,9.930001255374825142e-01,1.007049218104306476e+00
1.429255125884615154e+02,9.940687603911319004e-01,1.007040469579281616e+00,1.113987098533341172e-02,9.930033485142755190e-01,1.007045949539035146e+00
1.429913505984205244e+02,9.940716932957394114e-01,1.007037195643584848e+00,1.113476488620330704e-02,9.930065700071019075e-01,1.007042682499923458e+00
1.430572189363697930e+02,9.940746246969978106e-01,1.007033923244350371e+00,1.112965643497105216e-02,9.930097900166451330e-01,1.007039416986249103e+00
1.431231176162797851e+02,9.940775545956990200e-01,1.007030652380844993e+00,1.112454563055316134e-02,9.930130085435879828e-01,1.007036152997289991e+00
1.431890466521274163e+02,9.940804829926339625e-01,1.007027383052335745e+00,1.111943247186565099e-02,9.930162255886131328e-01,1.007032890532324698e+00
1.432550060578959688e+02,9.940834098885935610e-01,1.007024115258090768e+00,1.111431695782403965e-02,9.930194411524030373e-01,1.007029629590631137e+00
1.433209958475752615e+02,9.940863352843669620e-01,1.007020848997376428e+00,1.110919908734333758e-02,9.930226552356395953e-01,1.007026370171488994e+00
1.433870160351614800e+02,9.940892591807451995e-01,1.007017584269461752e+00,1.110407885933806585e-02,9.930258678390044835e-01,1.007023112274177068e+00
1.434530666346572900e+02,9.940921815785166427e-01,1.007014321073615326e+00,1.109895627272224246e-02,9.930290789631791570e-01,1.007019855897975491e+00
1.435191476600718090e+02,9.940951024784709933e-01,1.007011059409104847e+00,1.109383132640938061e-02,9.930322886088446266e-01,1.007016601042163950e+00
1.435852591254206061e+02,9.940980218813967317e-01,1.007007799275200677e+00,1.108870401931249562e-02,9.930354967766815699e-01,1.007013347706023243e+00
1.436514010447257021e+02,9.941009397880827825e-01,1.007004540671171844e+00,1.108357435034410497e-02,9.930387034673706648e-01,1.007010095888833723e+00
1.437175734320155698e+02,9.941038561993154055e-01,1.007001283596288488e+00,1.107844231841622305e-02,9.930419086815918117e-01,1.007006845589876631e+00
1.437837763013251617e+02,9.941067711158836362e-01,1.006998028049821192e+00,1.107330792244036292e-02,9.930451124200249113e-01,1.007003596808433210e+00
1.438500096666958825e+02,9.941096845385731795e-01,1.006994774031039430e+00,1.106817865610778238e-02,9.930483146833495312e-01,1.007000349543785367e+00
1.439162735421755883e+02,9.941125964681704064e-01,1.006991521539214895e+00,1.106315622731371753e-02,9.930515154722447946e-01,1.006997103795215454e+00
1.439825679418186724e+02,9.941155069054634641e-01,1.006988270573619504e+00,1.105813148495987316e-02,9.930547147873894920e-01,1.006993859562005600e+00
1.440488928796859511e+02,9.941184158512358371e-01,1.006985021133523839e+00,1.105310442798052017e-02,9.930579126294623027e-01,1.006990616843438824e+00
1.441152483698446645e+02,9.941213233062744514e-01,1.006981773218201148e+00,1.104807505530944027e-02,9.930611089991415730e-01,1.006987375638798143e+00
1.441816344263686744e+02,9.941242292713640127e-01,1.006978526826922682e+00,1.104304336587991382e-02,9.930643038971049830e-01,1.006984135947367243e+00
1.442480510633381527e+02,9.941271337472884495e-01,1.006975281958961466e+00,1.103800935862474415e-02,9.930674973240303238e-01,1.006980897768430028e+00
1.443144982948399218e+02,9.941300367348325784e-01,1.006972038613591414e+00,1.103297303247622804e-02,9.930706892805949426e-01,1.006977661101270405e+00
1.443809761349671987e+02,9.941329382347801058e-01,1.006968796790085330e+00,1.102793438636618002e-02,9.930738797674757423e-01,1.006974425945173390e+00
1.444474845978197095e+02,9.941358382479144051e-01,1.006965556487717128e+00,1.102289341922592023e-02,9.930770687853494039e-01,1.006971192299423556e+00
1.445140236975036601e+02,9.941387367750177395e-01,1.006962317705761167e+00,1.101785012998627612e-02,9.930802563348924972e-01,1.006967960163306364e+00
1.445805934481317934e+02,9.941416338168739264e-01,1.006959080443491805e+00,1.101280451757758252e-02,9.930834424167808150e-01,1.006964729536107273e+00
1.446471938638233041e+02,9.941445293742642297e-01,1.006955844700184288e+00,1.100775658092968505e-02,9.930866270316903721e-01,1.006961500417112187e+00
1.447138249587039525e+02,9.941474234479696914e-01,1.006952610475113197e+00,1.100270631897192798e-02,9.930898101802964062e-01,1.006958272805607679e+00
1.447804867469059786e+02,9.941503160387739069e-01,1.006949377767554887e+00,1.099765373063316815e-02,9.930929918632742659e-01,1.006955046700880096e+00
1.448471792425682452e+02,9.941532071474558085e-01,1.006946146576784828e+00,1.099259881484175930e-02,9.930961720812985227e-01,1.006951822102216676e+00
1.449139024598357253e+02,9.941560967747968824e-01,1.006942916902080043e+00,1.098754157052559376e-02,9.930993508350438592e-01,1.006948599008904655e+00
1.449806564128603270e+02,9.941589849215770602e-01,1.006939688742716887e+00,1.098248199661203475e-02,9.931025281251844028e-01,1.006945377420231713e+00
1.450474411158003534e+02,9.941618715885762736e-01,1.006936462097971940e+00,1.097742009202796153e-02,9.931057039523941699e-01,1.006942157335485755e+00
1.451142565828206159e+02,9.941647567765737881e-01,1.006933236967122891e+00,1.097235585569976413e-02,9.931088783173466217e-01,1.006938938753955348e+00
1.451811028280924631e+02,9.941676404863480920e-01,1.006930013349447650e+00,1.096728928655333127e-02,9.931120512207151085e-01,1.006935721674929285e+00
1.452479798657937522e+02,9.941705227186781180e-01,1.006926791244223907e+00,1.096222038351406421e-02,9.931152226631724256e-01,1.006932506097696356e+00
1.453148877101088772e+02,9.941734034743430204e-01,1.006923570650731126e+00,1.095714914550686286e-02,9.931183926453914790e-01,1.006929292021546241e+00
1.453818263752287692e+02,9.941762827541191783e-01,1.006920351568246996e+00,1.095207557145613450e-02,9.931215611680443978e-01,1.006926079445768618e+00
1.454487958753509247e+02,9.941791605587838587e-01,1.006917133996051428e+00,1.094699966028579198e-02,9.931247282318033109e-01,1.006922868369653612e+00
1.455157962246793204e+02,9.941820368891149950e-01,1.006913917933423663e+00,1.094192566612468831e-02,9.931278938373400145e-01,1.006919658792491346e+00
1.455828274374244984e+02,9.941849117458885221e-01,1.006910703379643390e+00,1.093696045135240068e-02,9.931310579853257492e-01,1.006916450713573052e+00
1.456498895278035945e+02,9.941877851298809299e-01,1.006907490333990962e+00,1.093199294937572362e-02,9.931342206764317559e-01,1.006913244132189744e+00
1.457169825100401965e+02,9.941906570418674871e-01,1.006904278795747620e+00,1.092702315914106936e-02,9.931373819113287205e-01,1.006910039047633099e+00
1.457841063983645711e+02,9.941935274826241287e-01,1.006901068764193719e+00,1.092205107959435748e-02,9.931405416906872174e-01,1.006906835459194349e+00
1.458512612070134367e+02,9.941963964529256792e-01,1.006897860238609832e+00,1.091707670968102874e-02,9.931437000151773775e-01,1.006903633366166284e+00
1.459184469502301340e+02,9.941992639535460752e-01,1.006894653218278757e+00,1.091210004834603647e-02,9.931468568854692203e-01,1.006900432767841025e+00
1.459856636422644840e+02,9.942021299852606964e-01,1.006891447702482179e+00,1.090712109453384655e-02,9.931500123022320992e-01,1.006897233663511582e+00
1.460529112973729582e+02,9.942049945488421470e-01,1.006888243690502449e+00,1.090213984718844085e-02,9.931531662661353677e-01,1.006894036052471186e+00
1.461201899298185367e+02,9.942078576450646965e-01,1.006885041181622142e+00,1.089715630525331207e-02,9.931563187778479351e-01,1.006890839934013293e+00
1.461874995538708220e+02,9.942107192747002831e-01,1.006881840175124498e+00,1.089217046767146715e-02,9.931594698380383779e-01,1.006887645307432022e+00
1.462548401838059817e+02,9.942135794385228431e-01,1.006878640670292535e+00,1.088718233338542563e-02,9.931626194473752722e-01,1.006884452172021271e+00
1.463222118339066640e+02,9.942164381373030935e-01,1.006875442666409937e+00,1.088219190133722473e-02,9.931657676065263063e-01,1.006881260527075828e+00
1.463896145184622526e+02,9.942192953718141935e-01,1.006872246162762163e+00,1.087719917046840561e-02,9.931689143161595013e-01,1.006878070371890477e+00
1.464570482517685832e+02,9.942221511428260827e-01,1.006869051158632011e+00,1.087220413972002885e-02,9.931720595769419901e-01,1.006874881705760449e+00
1.465245130481281137e+02,9.942250054511106994e-01,1.006865857653305163e+00,1.086720680803266760e-02,9.931752033895411280e-01,1.006871694527981642e+00
1.465920089218499811e+02,9.942278582974386492e-01,1.006862665646066635e+00,1.086220717434639889e-02,9.931783457546236038e-01,1.006868508837849507e+00
1.466595358872497457e+02,9.942307096825800938e-01,1.006859475136201665e+00,1.085720523760082268e-02,9.931814866728557734e-01,1.006865324634660830e+00
1.467270939586497036e+02,9.942335596073043069e-01,1.006856286122996158e+00,1.085220099673504107e-02,9.931846261449039925e-01,1.006862141917711950e+00
1.467946831503786882e+02,9.942364080723810060e-01,1.006853098605737351e+00,1.084719445068767218e-02,9.931877641714340621e-01,1.006858960686299875e+00
1.468623034767721265e+02,9.942392550785790206e-01,1.006849912583710482e+00,1.084218559839684494e-02,9.931909007531114497e-01,1.006855780939722056e+00
1.469299549521720962e+02,9.942421006266677352e-01,1.006846728056203011e+00,1.083717443880019560e-02,9.931940358906016231e-01,1.006852602677275943e+00
1.469976375909272122e+02,9.942449447174144250e-01,1.006843545022502173e+00,1.083216097083487817e-02,9.931971695845693837e-01,1.006849425898259431e+00
1.470653514073927965e+02,9.942477873515875864e-01,1.006840363481895873e+00,1.082714519343754879e-02,9.932003018356795332e-01,1.006846250601971082e+00
1.471330964159306518e+02,9.942506285299534952e-01,1.006837183433671346e+00,1.082212710554438136e-02,9.932034326445962069e-01,1.006843076787709679e+00
1.472008726309093163e+02,9.942534682532808699e-01,1.006834004877117827e+00,1.081710779426182066e-02,9.932065620119834293e-01,1.006839904454774004e+00
1.472686800667038654e+02,9.942563065223349872e-01,1.006830827811523443e+00,1.081219914625303723e-02,9.932096899385052247e-01,1.006836733602463285e+00
1.473365187376960819e+02,9.942591433378827892e-01,1.006827652236177428e+00,1.080728823709709539e-02,9.932128164248247293e-01,1.006833564230077638e+00
1.474043886582742573e+02,9.942619787006895526e-01,1.006824478150368796e+00,1.080237506575240994e-02,9.932159414716050794e-01,1.006830396336916733e+00
1.474722898428334474e+02,9.942648126115214424e-01,1.006821305553388113e+00,1.079745963117691165e-02,9.932190650795093001e-01,1.006827229922280909e+00
1.475402223057752167e+02,9.942676450711425140e-01,1.006818134444523949e+00,1.079254193232805428e-02,9.932221872491996395e-01,1.006824064985471168e+00
1.476081860615078085e+02,9.942704760803183772e-01,1.006814964823068426e+00,1.078762196816281105e-02,9.932253079813384566e-01,1.006820901525788292e+00
1.476761811244461740e+02,9.942733056398133096e-01,1.006811796688311000e+00,1.078269973763766945e-02,9.932284272765876665e-01,1.006817739542533952e+00
1.477442075090117726e+02,9.942761337503900343e-01,1.006808630039543129e+00,1.077777523970864688e-02,9.932315451356087399e-01,1.006814579035009594e+00
1.478122652296327999e+02,9.942789604128129399e-01,1.006805464876056488e+00,1.077284847333126981e-02,9.932346615590630368e-01,1.006811420002517332e+00
1.478803543007440737e+02,9.942817856278455269e-01,1.006802301197143201e+00,1.076791943746058938e-02,9.932377765476115838e-01,1.006808262444359725e+00
1.479484747367870341e+02,9.942846093962491860e-01,1.006799139002094945e+00,1.076298813105117276e-02,9.932408901019149639e-01,1.006805106359839330e+00
1.480166265522098570e+02,9.942874317187873068e-01,1.006795978290204063e+00,1.075805455305710485e-02,9.932440022226336485e-01,1.006801951748259372e+00
1.480848097614674259e+02,9.942902525962210580e-01,1.006792819060763788e+00,1.075311870243198138e-02,9.932471129104275542e-01,1.006798798608923295e+00
