r,gtt,grr,phi,gtt_schw,grr_schw
4.728095705057987885e+01,9.764960068247099390e-01,1.023643688425625919e+00,1.156556378368210104e-02,9.788498359089848888e-01,1.021607159050473390e+00
4.730273681589113011e+01,9.765041574809772973e-01,1.023632730391841106e+00,1.156021178016829534e-02,9.788595741533488992e-01,1.021596995529145513e+00
4.732452661395566196e+01,9.765122979049190022e-01,1.023621777909320629e+00,1.155485731127756446e-02,9.788693079138988118e-01,1.021586836889526673e+00
4.734632644939502200e+01,9.765204281453958579e-01,1.023610830971813268e+00,1.154950037587424393e-02,9.788790371926990863e-01,1.021576683129177265e+00
4.736813632683288233e+01,9.765285482513053061e-01,1.023599889573072019e+00,1.154414097282214537e-02,9.788887619918134053e-01,1.021566534245658353e+00
4.738995625089503960e+01,9.765366582715820920e-01,1.023588953706856763e+00,1.153877910098455827e-02,9.788984823133042301e-01,1.021556390236533218e+00
4.741178622620942917e+01,9.765447582551949335e-01,1.023578023366931378e+00,1.153341475922424822e-02,9.789081981592333559e-01,1.021546251099365810e+00
4.743362625740612515e+01,9.765528482511490749e-01,1.023567098547066845e+00,1.152804794640345173e-02,9.789179095316613566e-01,1.021536116831721630e+00
4.745547634911731194e+01,9.765609283084827341e-01,1.023556179241038810e+00,1.152267866138389010e-02,9.789276164326480290e-01,1.021525987431167515e+00
4.747733650597732691e+01,9.765689984762664366e-01,1.023545265442628471e+00,1.151730690302675553e-02,9.789373188642521706e-01,1.021515862895271409e+00
4.749920673262264614e+01,9.765770588036042366e-01,1.023534357145624130e+00,1.151193267019271112e-02,9.789470168285316909e-01,1.021505743221602591e+00
4.752108703369185605e+01,9.765851093396302751e-01,1.023523454343818084e+00,1.150655596174190651e-02,9.789567103275433890e-01,1.021495628407731893e+00
4.754297741382570308e+01,9.765931501335084475e-01,1.023512557031009962e+00,1.150117677653395704e-02,9.789663993633432870e-01,1.021485518451231478e+00
4.756487787766706532e+01,9.766011812344338461e-01,1.023501665201004940e+00,1.149579511342795415e-02,9.789760839379864077e-01,1.021475413349674177e+00
4.758678842986095958e+01,9.766092026916277646e-01,1.023490778847614191e+00,1.149049304148379649e-02,9.789857640535267747e-01,1.021465313100634820e+00
4.760870907505454142e+01,9.766172145543404737e-01,1.023479897964654439e+00,1.148522546075465313e-02,9.789954397120175233e-01,1.021455217701689344e+00
4.763063981789709800e+01,9.766252168718486670e-01,1.023469022545949070e+00,1.147995545353757210e-02,9.790051109155109010e-01,1.021445127150414800e+00
4.765258066304007656e+01,9.766332096934553508e-01,1.023458152585327463e+00,1.147468301871479995e-02,9.790147776660580448e-01,1.021435041444389791e+00
4.767453161513705595e+01,9.766411930684868459e-01,1.023447288076625661e+00,1.146940815516806975e-02,9.790244399657092034e-01,1.021424960581194030e+00
4.769649267884375377e+01,9.766491670462958963e-01,1.023436429013686144e+00,1.146413086177860453e-02,9.790340978165138486e-01,1.021414884558408342e+00
4.771846385881804764e+01,9.766571316762550081e-01,1.023425575390355391e+00,1.145885113742710522e-02,9.790437512205203419e-01,1.021404813373615550e+00
4.774044515971996816e+01,9.766650870077631108e-01,1.023414727200489427e+00,1.145356898099375402e-02,9.790534001797760455e-01,1.021394747024398919e+00
4.776243658621163490e+01,9.766730330902373414e-01,1.023403884437949829e+00,1.144828439135823529e-02,9.790630446963276556e-01,1.021384685508343715e+00
4.778443814295737724e+01,9.766809699731170413e-01,1.023393047096603281e+00,1.144299736739969910e-02,9.790726847722205362e-01,1.021374628823035868e+00
4.780644983462364905e+01,9.766888977058602039e-01,1.023382215170323573e+00,1.143770790799678722e-02,9.790823204094993848e-01,1.021364576966063309e+00
4.782847166587906429e+01,9.766968163379442514e-01,1.023371388652992042e+00,1.143241601202761928e-02,9.790919516102079001e-01,1.021354529935014632e+00
4.785050364139436851e+01,9.767047259188637032e-01,1.023360567538496690e+00,1.142712167836980493e-02,9.791015783763888924e-01,1.021344487727479988e+00
4.787254576584248156e+01,9.767126264981311756e-01,1.023349751820730402e+00,1.142182490590043162e-02,9.791112007100840620e-01,1.021334450341050859e+00
4.789459804389846198e+01,9.767205181252750501e-01,1.023338941493595167e+00,1.141652569349606988e-02,9.791208186133343316e-01,1.021324417773319837e+00
4.791666048023952129e+01,9.767284008498389181e-01,1.023328136550998524e+00,1.141122404003278024e-02,9.791304320881796253e-01,1.021314390021881069e+00
4.793873307954503815e+01,9.767362747213805818e-01,1.023317336986854453e+00,1.140591994438609237e-02,9.791400411366588674e-01,1.021304367084329812e+00
4.796081584649652285e+01,9.767441397894719435e-01,1.023306542795084706e+00,1.140061340543103117e-02,9.791496457608102055e-01,1.021294348958262432e+00
4.798290878577766705e+01,9.767519961036965626e-01,1.023295753969617694e+00,1.139530442204209418e-02,9.791592459626706768e-01,1.021284335641277075e+00
4.800501190207430824e+01,9.767598437136510992e-01,1.023284970504388491e+00,1.138999299309326543e-02,9.791688417442765413e-01,1.021274327130972770e+00
4.802712520007444397e+01,9.767676826689425384e-01,1.023274192393340831e+00,1.138467911745800684e-02,9.791784331076628378e-01,1.021264323424950105e+00
4.804924868446823183e+01,9.767755130191881907e-01,1.023263419630423110e+00,1.137936279400926162e-02,9.791880200548641611e-01,1.021254324520810330e+00
4.807138235994798237e+01,9.767833348140146921e-01,1.023252652209593050e+00,1.137404402161946125e-02,9.791976025879135515e-01,1.021244330416156920e+00
4.809352623120818038e+01,9.767911481030566723e-01,1.023241890124814590e+00,1.136872279916050638e-02,9.792071807088436053e-01,1.021234341108594235e+00
4.811568030294547071e+01,9.767989529359571987e-01,1.023231133370058776e+00,1.136339912550378417e-02,9.792167544196858087e-01,1.021224356595727301e+00
4.813784457985865828e+01,9.768067493623641129e-01,1.023220381939303536e+00,1.135815082215383201e-02,9.792263237224707595e-01,1.021214376875163365e+00
4.816001906664870091e+01,9.768145374319332497e-01,1.023209635826535679e+00,1.135293978342359449e-02,9.792358886192279455e-01,1.021204401944510565e+00
4.818220376801874494e+01,9.768223171943247740e-01,1.023198895025749344e+00,1.134772634425124105e-02,9.792454491119860771e-01,1.021194431801378144e+00
4.820439868867408961e+01,9.768300886992025145e-01,1.023188159530943997e+00,1.134251050353101906e-02,9.792550052027729768e-01,1.021184466443376904e+00
4.822660383332220846e+01,9.768378519962345186e-01,1.023177429336128652e+00,1.133729226015666412e-02,9.792645568936154676e-01,1.021174505868118754e+00
4.824881920667272794e+01,9.768456071350901659e-01,1.023166704435319208e+00,1.133207161302140706e-02,9.792741041865392626e-01,1.021164550073216937e+00
4.827104481343748432e+01,9.768533541654407237e-01,1.023155984822539555e+00,1.132684856101795999e-02,9.792836470835695195e-01,1.021154599056286028e+00
4.829328065833040284e+01,9.768610931369595685e-01,1.023145270491820913e+00,1.132162310303854239e-02,9.792931855867301749e-01,1.021144652814941933e+00
4.831552674606766118e+01,9.768688240993183003e-01,1.023134561437201162e+00,1.131639523797484288e-02,9.793027196980442772e-01,1.021134711346801449e+00
4.833778308136758284e+01,9.768765471021875202e-01,1.023123857652728175e+00,1.131116496471805226e-02,9.793122494195339867e-01,1.021124774649483147e+00
4.836004966895065849e+01,9.768842621952389393e-01,1.023113159132456707e+00,1.130593228215884608e-02,9.793217747532205752e-01,1.021114842720606486e+00
4.838232651353956015e+01,9.768919694281379407e-01,1.023102465870447730e+00,1.130069718918738815e-02,9.793312957011243158e-01,1.021104915557792481e+00
4.840461361985913413e+01,9.768996688505486858e-01,1.023091777860772211e+00,1.129545968469333229e-02,9.793408122652645931e-01,1.021094993158663256e+00
4.842691099263639387e+01,9.769073605121313397e-01,1.023081095097508664e+00,1.129021976756582578e-02,9.793503244476597924e-01,1.021085075520842267e+00
4.844921863660054129e+01,9.769150444625395169e-01,1.023070417574742708e+00,1.128497743669349546e-02,9.793598322503274112e-01,1.021075162641954082e+00
4.847153655648295256e+01,9.769227207514222799e-01,1.023059745286569289e+00,1.127973269096446338e-02,9.793693356752840584e-01,1.021065254519625043e+00
4.849386475701719235e+01,9.769303894284208090e-01,1.023049078227088904e+00,1.127448552926633291e-02,9.793788347245453441e-01,1.021055351151482160e+00
4.851620324293898534e+01,9.769380505431696227e-01,1.023038416390413374e+00,1.126923595048620087e-02,9.793883294001259898e-01,1.021045452535153775e+00
4.853855201898625893e+01,9.769457041452954682e-01,1.023027759770661183e+00,1.126398395351064889e-02,9.793978197040397182e-01,1.021035558668270227e+00
4.856091108989911476e+01,9.769533502844143236e-01,1.023017108361958805e+00,1.125872953722574336e-02,9.794073056382995857e-01,1.021025669548462078e+00
4.858328046041983583e+01,9.769609890101333960e-01,1.023006462158441598e+00,1.125347270051704415e-02,9.794167872049174273e-01,1.021015785173361667e+00
4.860566013529288654e+01,9.769686203720486795e-01,1.022995821154252249e+00,1.124821344226959070e-02,9.794262644059041900e-01,1.021005905540602665e+00
4.862805011926491972e+01,9.769762444197431783e-01,1.022985185343541215e+00,1.124295176136791419e-02,9.794357372432700437e-01,1.020996030647820074e+00
4.865045041708479090e+01,9.769838612027911262e-01,1.022974554720471385e+00,1.123768765669602536e-02,9.794452057190240479e-01,1.020986160492650008e+00
4.867286103350351567e+01,9.769914707707498813e-01,1.022963929279209871e+00,1.123242112713742843e-02,9.794546698351744851e-01,1.020976295072729467e+00
4.869528197327431940e+01,9.769990731731645894e-01,1.022953309013932444e+00,1.122722588096834208e-02,9.794641295937287495e-01,1.020966434385697452e+00
4.871771324115260171e+01,9.770066684595641870e-01,1.022942693918825752e+00,1.122207062052838454e-02,9.794735849966930141e-01,1.020956578429194073e+00
4.874015484189596492e+01,9.770142566794639549e-01,1.022932083988083329e+00,1.121691298534033786e-02,9.794830360460730079e-01,1.020946727200859883e+00
4.876260678026419271e+01,9.770218378823608552e-01,1.022921479215907814e+00,1.121175297431028194e-02,9.794924827438730164e-01,1.020936880698337657e+00
4.878506906101927854e+01,9.770294121177355295e-01,1.022910879596510725e+00,1.120659058634379535e-02,9.795019250920968812e-01,1.020927038919270835e+00
4.880754168892540434e+01,9.770369794350500792e-01,1.022900285124111575e+00,1.120142582034595012e-02,9.795113630927471116e-01,1.020917201861304857e+00
4.883002466874890501e+01,9.770445398837483975e-01,1.022889695792938758e+00,1.119625867522132563e-02,9.795207967478255506e-01,1.020907369522085606e+00
4.885251800525836785e+01,9.770520935132543938e-01,1.022879111597230439e+00,1.119108914987398083e-02,9.795302260593330423e-01,1.020897541899260519e+00
4.887502170322454731e+01,9.770596403729709944e-01,1.022868532531231889e+00,1.118591724320747854e-02,9.795396510292695424e-01,1.020887718990478144e+00
4.889753576742040764e+01,9.770671805122802533e-01,1.022857958589197702e+00,1.118074295412487505e-02,9.795490716596340075e-01,1.020877900793388804e+00
4.892006020262110866e+01,9.770747139805426862e-01,1.022847389765393800e+00,1.117556628152871837e-02,9.795584879524245059e-01,1.020868087305643712e+00
4.894259501360401288e+01,9.770822408270953829e-01,1.022836826054090098e+00,1.117038722432105516e-02,9.795678999096382178e-01,1.020858278524895191e+00
4.896514020514866417e+01,9.770897611012520079e-01,1.022826267449570281e+00,1.116520578140342557e-02,9.795773075332714352e-01,1.020848474448796894e+00
4.898769578203683750e+01,9.770972748523021334e-01,1.022815713946125360e+00,1.116002195167685972e-02,9.795867108253193400e-01,1.020838675075004032e+00
4.901026174905248922e+01,9.771047821295094638e-01,1.022805165538053451e+00,1.115483573404188813e-02,9.795961097877765589e-01,1.020828880401172478e+00
4.903283811098178546e+01,9.771122829821122791e-01,1.022794622219665106e+00,1.114964712739852787e-02,9.796055044226364972e-01,1.020819090424960107e+00
4.905542487261309503e+01,9.771197774593229912e-01,1.022784083985277759e+00,1.114445613064629463e-02,9.796148947318916722e-01,1.020809305144025458e+00
4.907802203873700364e+01,9.771272656103245913e-01,1.022773550829217948e+00,1.113926274268419586e-02,9.796242807175337131e-01,1.020799524556028626e+00
4.910062961414629257e+01,9.771347474842723146e-01,1.022763022745821537e+00,1.113406696241072899e-02,9.796336623815533606e-01,1.020789748658631035e+00
4.912324760363594578e+01,9.771422231302940853e-01,1.022752499729435938e+00,1.112886878872388838e-02,9.796430397259405787e-01,1.020779977449494558e+00
4.914587601200317124e+01,9.771496925974861858e-01,1.022741981774414555e+00,1.112366822052115664e-02,9.796524127526842207e-01,1.020770210926283506e+00
4.916851484404737249e+01,9.771571559349154779e-01,1.022731468875122118e+00,1.111846525669951506e-02,9.796617814637721411e-01,1.020760449086662636e+00
4.919116410457017707e+01,9.771646131916156275e-01,1.022720961025931574e+00,1.111325989615542624e-02,9.796711458611915280e-01,1.020750691928298259e+00
4.921382379837541521e+01,9.771720644165904357e-01,1.022710458221225638e+00,1.110805213778485491e-02,9.796805059469284593e-01,1.020740939448857798e+00
4.923649393026914112e+01,9.771795096588100638e-01,1.022699960455397683e+00,1.110284198048324886e-02,9.796898617229682360e-01,1.020731191646009783e+00
4.925917450505959749e+01,9.771869489672104780e-01,1.022689467722847745e+00,1.109769914443508969e-02,9.796992131912952706e-01,1.020721448517424523e+00
4.928186552755727234e+01,9.771943823906941162e-01,1.022678980017988515e+00,1.109259896814875773e-02,9.797085603538927545e-01,1.020711710060772992e+00
4.930456700257484925e+01,9.772018099781270006e-01,1.022668497335239790e+00,1.108749644248860702e-02,9.797179032127434350e-01,1.020701976273727718e+00
4.932727893492723581e+01,9.772092317783407367e-01,1.022658019669031804e+00,1.108239156637241297e-02,9.797272417698287272e-01,1.020692247153962562e+00
4.935000132943158491e+01,9.772166478401292933e-01,1.022647547013804781e+00,1.107728433871743925e-02,9.797365760271293800e-01,1.020682522699152051e+00
4.937273419090719528e+01,9.772240582122510011e-01,1.022637079364008272e+00,1.107217475844046901e-02,9.797459059866251430e-01,1.020672802906972709e+00
4.939547752417564652e+01,9.772314629434232236e-01,1.022626616714100933e+00,1.106706282445777713e-02,9.797552316502948777e-01,1.020663087775101729e+00
4.941823133406073509e+01,9.772388620823261318e-01,1.022616159058552077e+00,1.106194853568513367e-02,9.797645530201165576e-01,1.020653377301217857e+00
4.944099562538846016e+01,9.772462556776004838e-01,1.022605706391839453e+00,1.105683189103781952e-02,9.797738700980671567e-01,1.020643671483000947e+00
4.946377040298705197e+01,9.772536437778467366e-01,1.022595258708452359e+00,1.105171288943060902e-02,9.797831828861228720e-01,1.020633970318131967e+00
4.948655567168697189e+01,9.772610264316237139e-01,1.022584816002887642e+00,1.104659152977778037e-02,9.797924913862587903e-01,1.020624273804293658e+00
4.950935143632089108e+01,9.772684036874481617e-01,1.022574378269654360e+00,1.104146781099310873e-02,9.798017956004492213e-01,1.020614581939169430e+00
4.953215770172371890e+01,9.772757755937947488e-01,1.022563945503269567e+00,1.103634173198987135e-02,9.798110955306676972e-01,1.020604894720444022e+00
4.955497447273259581e+01,9.772831421990948453e-01,1.022553517698261860e+00,1.103121329168084419e-02,9.798203911788866405e-01,1.020595212145803510e+00
4.957780175418687207e+01,9.772905035517358563e-01,1.022543094849167833e+00,1.102608248897830011e-02,9.798296825470776961e-01,1.020585534212935297e+00
4.960063955092814325e+01,9.772978597000611112e-01,1.022532676950535624e+00,1.102094932279401585e-02,9.798389696372112878e-01,1.020575860919527900e+00
4.962348786780023602e+01,9.773052106923664217e-01,1.022522263996921810e+00,1.101581379203925987e-02,9.798482524512573955e-01,1.020566192263270944e+00
